model,dataset,definition,outcome,scope,n_seeds,n_problems,numerator_count,denominator_count,estimate,binomial_wilson95_lower,binomial_wilson95_upper,cluster_ci95_lower,cluster_ci95_upper,contrast
llama,all,plurality_wrong,incremental_net,leave_out:42,2,800,0.0,153.0,0.0,,,0.0,0.0,
llama,all,plurality_wrong,incremental_net,leave_out:314159,2,800,0.0,153.0,0.0,,,0.0,0.0,
llama,all,plurality_wrong,incremental_net,leave_out:271828,2,800,0.0,154.0,0.0,,,0.0,0.0,
llama,all,first_chain_wrong,samecap_repair_plurality,all_seeds,3,800,227.0,545.0,0.41651376146788993,0.375850544869277,0.45834565416507905,0.3641304347826087,0.4706994328922495,
llama,all,first_chain_wrong,samecap_repair_plurality,leave_out:42,2,800,166.0,380.0,0.4368421052631579,0.387850990606382,0.4870973796205495,0.3795010299026919,0.49589152466867137,
llama,all,first_chain_wrong,samecap_repair_plurality,leave_out:314159,2,800,149.0,361.0,0.41274238227146814,0.3631343424581458,0.46418791361538303,0.3558260727603925,0.47230320699708456,
llama,all,first_chain_wrong,samecap_repair_plurality,leave_out:271828,2,800,139.0,349.0,0.3982808022922636,0.3482963524294192,0.4504801285507238,0.340625,0.45938375350140054,
llama,all,first_chain_wrong,long_repair_plurality,all_seeds,3,800,232.0,545.0,0.42568807339449544,0.3848388555613748,0.46757754138129376,0.37302977232924694,0.48114901256732495,
llama,all,first_chain_wrong,long_repair_plurality,leave_out:42,2,800,170.0,380.0,0.4473684210526316,0.3981504320464713,0.4976398764759716,0.38888533674339304,0.5063637887843462,
llama,all,first_chain_wrong,long_repair_plurality,leave_out:314159,2,800,152.0,361.0,0.42105263157894735,0.37121489506014876,0.47255286043494865,0.3626357560568087,0.48113275909215203,
llama,all,first_chain_wrong,long_repair_plurality,leave_out:271828,2,800,142.0,349.0,0.4068767908309456,0.35662255236347185,0.4591587330408845,0.3490800924815146,0.4674229344418928,
llama,all,first_chain_wrong,samecap_repair_any,all_seeds,3,800,333.0,545.0,0.6110091743119266,0.5694381337952711,0.6510262608953102,0.5534187098657327,0.667286332209985,
llama,all,first_chain_wrong,samecap_repair_any,leave_out:42,2,800,238.0,380.0,0.6263157894736842,0.5766378144932716,0.6734654450528657,0.5653266331658291,0.6860768284106892,
llama,all,first_chain_wrong,samecap_repair_any,leave_out:314159,2,800,218.0,361.0,0.6038781163434903,0.5525861677728169,0.6529825749967916,0.543010752688172,0.6640505339229855,
llama,all,first_chain_wrong,samecap_repair_any,leave_out:271828,2,800,210.0,349.0,0.6017191977077364,0.5495198714492762,0.6517036475705809,0.5405387763742855,0.6620111731843575,
llama,all,first_chain_wrong,long_repair_any,all_seeds,3,800,342.0,545.0,0.6275229357798165,0.5861732592633755,0.6670874916621685,0.5701577553958771,0.6837125540136281,
llama,all,first_chain_wrong,long_repair_any,leave_out:42,2,800,245.0,380.0,0.6447368421052632,0.5953881455948971,0.6911885059683851,0.5837985052091197,0.7041894034363247,
llama,all,first_chain_wrong,long_repair_any,leave_out:314159,2,800,223.0,361.0,0.6177285318559557,0.5666102770957318,0.6663676313764912,0.5569278802880289,0.6767976961787654,
llama,all,first_chain_wrong,long_repair_any,leave_out:271828,2,800,216.0,349.0,0.6189111747851003,0.5669259863944195,0.6683071414738638,0.5575208524056555,0.6791455441871967,
llama,all,first_chain_wrong,incremental_plurality_helpful,all_seeds,3,800,6.0,545.0,0.011009174311926606,0.00505510017386864,0.02380835131307435,0.0035026269702276708,0.020409032437506504,
llama,all,first_chain_wrong,incremental_plurality_helpful,leave_out:42,2,800,5.0,380.0,0.013157894736842105,0.005633009467423032,0.030427344365173144,0.00267379679144385,0.02577319587628866,
llama,all,first_chain_wrong,incremental_plurality_helpful,leave_out:314159,2,800,4.0,361.0,0.0110803324099723,0.004317128373881455,0.028139322323827647,0.002603997564935065,0.022951028772164598,
llama,all,first_chain_wrong,incremental_plurality_helpful,leave_out:271828,2,800,3.0,349.0,0.008595988538681949,0.002927633320409342,0.024964380428732662,0.0,0.019663151593295264,
llama,all,first_chain_wrong,incremental_plurality_harmful,all_seeds,3,800,1.0,545.0,0.001834862385321101,0.00032397172866422113,0.010319281849966253,0.0,0.005848238760964908,
llama,all,first_chain_wrong,incremental_plurality_harmful,leave_out:42,2,800,1.0,380.0,0.002631578947368421,0.000464689442598829,0.014753726094485914,0.0,0.008403361344537815,
llama,all,first_chain_wrong,incremental_plurality_harmful,leave_out:314159,2,800,1.0,361.0,0.002770083102493075,0.0004891551609277449,0.01552179611521267,0.0,0.008902077151335312,
llama,all,first_chain_wrong,incremental_plurality_harmful,leave_out:271828,2,800,0.0,349.0,0.0,0.0,0.010887209324928745,0.0,0.0,
llama,all,first_chain_wrong,incremental_net,all_seeds,3,800,5.0,545.0,0.009174311926605505,,,0.0,0.019157254996195278,
llama,all,first_chain_wrong,incremental_net,leave_out:42,2,800,4.0,380.0,0.010526315789473684,,,0.0,0.02373887240356083,
llama,all,first_chain_wrong,incremental_net,leave_out:314159,2,800,3.0,361.0,0.008310249307479225,,,-0.002840909090909091,0.021220159151193633,
llama,all,first_chain_wrong,incremental_net,leave_out:271828,2,800,3.0,349.0,0.008595988538681949,,,0.0,0.019663151593295264,
llama,gsm8k,strict_all_wrong,samecap_repair_plurality,all_seeds,3,400,2.0,24.0,0.08333333333333333,0.02315881529704336,0.25848802193210674,0.0,0.23809523809523808,
llama,gsm8k,strict_all_wrong,samecap_repair_plurality,leave_out:42,2,400,1.0,15.0,0.06666666666666667,0.011866895493268581,0.2981652987378002,0.0,0.25,
llama,gsm8k,strict_all_wrong,samecap_repair_plurality,leave_out:314159,2,400,1.0,15.0,0.06666666666666667,0.011866895493268581,0.2981652987378002,0.0,0.21428571428571427,
llama,gsm8k,strict_all_wrong,samecap_repair_plurality,leave_out:271828,2,400,2.0,18.0,0.1111111111111111,0.03101952264561239,0.32799765130178793,0.0,0.3333333333333333,
llama,gsm8k,strict_all_wrong,long_repair_plurality,all_seeds,3,400,2.0,24.0,0.08333333333333333,0.02315881529704336,0.25848802193210674,0.0,0.23809523809523808,
llama,gsm8k,strict_all_wrong,long_repair_plurality,leave_out:42,2,400,1.0,15.0,0.06666666666666667,0.011866895493268581,0.2981652987378002,0.0,0.25,
llama,gsm8k,strict_all_wrong,long_repair_plurality,leave_out:314159,2,400,1.0,15.0,0.06666666666666667,0.011866895493268581,0.2981652987378002,0.0,0.21428571428571427,
llama,gsm8k,strict_all_wrong,long_repair_plurality,leave_out:271828,2,400,2.0,18.0,0.1111111111111111,0.03101952264561239,0.32799765130178793,0.0,0.3333333333333333,
llama,gsm8k,strict_all_wrong,samecap_repair_any,all_seeds,3,400,6.0,24.0,0.25,0.11999366228595001,0.44899444005154,0.06060606060606061,0.5238095238095238,
llama,gsm8k,strict_all_wrong,samecap_repair_any,leave_out:42,2,400,5.0,15.0,0.3333333333333333,0.15176324439714728,0.5828645226148021,0.05555555555555555,0.7,
llama,gsm8k,strict_all_wrong,samecap_repair_any,leave_out:314159,2,400,2.0,15.0,0.13333333333333333,0.03736125910306537,0.37881982832322353,0.0,0.3333333333333333,
llama,gsm8k,strict_all_wrong,samecap_repair_any,leave_out:271828,2,400,5.0,18.0,0.2777777777777778,0.12499753379553999,0.5087265656029745,0.07692307692307693,0.5555555555555556,
llama,gsm8k,strict_all_wrong,long_repair_any,all_seeds,3,400,6.0,24.0,0.25,0.11999366228595001,0.44899444005154,0.06060606060606061,0.5238095238095238,
llama,gsm8k,strict_all_wrong,long_repair_any,leave_out:42,2,400,5.0,15.0,0.3333333333333333,0.15176324439714728,0.5828645226148021,0.05555555555555555,0.7,
llama,gsm8k,strict_all_wrong,long_repair_any,leave_out:314159,2,400,2.0,15.0,0.13333333333333333,0.03736125910306537,0.37881982832322353,0.0,0.3333333333333333,
llama,gsm8k,strict_all_wrong,long_repair_any,leave_out:271828,2,400,5.0,18.0,0.2777777777777778,0.12499753379553999,0.5087265656029745,0.07692307692307693,0.5555555555555556,
llama,gsm8k,strict_all_wrong,incremental_plurality_helpful,all_seeds,3,400,0.0,24.0,0.0,0.0,0.13797620467498012,0.0,0.0,
llama,gsm8k,strict_all_wrong,incremental_plurality_helpful,leave_out:42,2,400,0.0,15.0,0.0,0.0,0.20388330103584854,0.0,0.0,
llama,gsm8k,strict_all_wrong,incremental_plurality_helpful,leave_out:314159,2,400,0.0,15.0,0.0,0.0,0.20388330103584854,0.0,0.0,
llama,gsm8k,strict_all_wrong,incremental_plurality_helpful,leave_out:271828,2,400,0.0,18.0,0.0,0.0,0.17587922364665756,0.0,0.0,
llama,gsm8k,strict_all_wrong,incremental_plurality_harmful,all_seeds,3,400,0.0,24.0,0.0,0.0,0.13797620467498012,0.0,0.0,
llama,gsm8k,strict_all_wrong,incremental_plurality_harmful,leave_out:42,2,400,0.0,15.0,0.0,0.0,0.20388330103584854,0.0,0.0,
llama,gsm8k,strict_all_wrong,incremental_plurality_harmful,leave_out:314159,2,400,0.0,15.0,0.0,0.0,0.20388330103584854,0.0,0.0,
llama,gsm8k,strict_all_wrong,incremental_plurality_harmful,leave_out:271828,2,400,0.0,18.0,0.0,0.0,0.17587922364665756,0.0,0.0,
llama,gsm8k,strict_all_wrong,incremental_net,all_seeds,3,400,0.0,24.0,0.0,,,0.0,0.0,
llama,gsm8k,strict_all_wrong,incremental_net,leave_out:42,2,400,0.0,15.0,0.0,,,0.0,0.0,
llama,gsm8k,strict_all_wrong,incremental_net,leave_out:314159,2,400,0.0,15.0,0.0,,,0.0,0.0,
llama,gsm8k,strict_all_wrong,incremental_net,leave_out:271828,2,400,0.0,18.0,0.0,,,0.0,0.0,
llama,gsm8k,plurality_wrong,samecap_repair_plurality,all_seeds,3,400,31.0,82.0,0.3780487804878049,0.280783715928119,0.4862286313133689,0.26666666666666666,0.5074626865671642,
llama,gsm8k,plurality_wrong,samecap_repair_plurality,leave_out:42,2,400,21.0,53.0,0.39622641509433965,0.27589406738001676,0.5305852132679448,0.2631578947368421,0.5454545454545454,
llama,gsm8k,plurality_wrong,samecap_repair_plurality,leave_out:314159,2,400,21.0,55.0,0.38181818181818183,0.26515954258893804,0.5139077976751006,0.25,0.5254237288135594,
llama,gsm8k,plurality_wrong,samecap_repair_plurality,leave_out:271828,2,400,20.0,56.0,0.35714285714285715,0.24456571707649905,0.48806112198600476,0.2222222222222222,0.5116279069767442,
llama,gsm8k,plurality_wrong,long_repair_plurality,all_seeds,3,400,31.0,82.0,0.3780487804878049,0.280783715928119,0.4862286313133689,0.26666666666666666,0.5074626865671642,
llama,gsm8k,plurality_wrong,long_repair_plurality,leave_out:42,2,400,21.0,53.0,0.39622641509433965,0.27589406738001676,0.5305852132679448,0.2631578947368421,0.5454545454545454,
llama,gsm8k,plurality_wrong,long_repair_plurality,leave_out:314159,2,400,21.0,55.0,0.38181818181818183,0.26515954258893804,0.5139077976751006,0.25,0.5254237288135594,
llama,gsm8k,plurality_wrong,long_repair_plurality,leave_out:271828,2,400,20.0,56.0,0.35714285714285715,0.24456571707649905,0.48806112198600476,0.2222222222222222,0.5116279069767442,
llama,gsm8k,plurality_wrong,samecap_repair_any,all_seeds,3,400,6.0,82.0,0.07317073170731707,0.033964777256659195,0.15057843808854837,0.014919885864793684,0.14130434782608695,
llama,gsm8k,plurality_wrong,samecap_repair_any,leave_out:42,2,400,5.0,53.0,0.09433962264150944,0.040972641497250495,0.2025372737629627,0.01639344262295082,0.19299660441426125,
llama,gsm8k,plurality_wrong,samecap_repair_any,leave_out:314159,2,400,2.0,55.0,0.03636363636363636,0.010029541289333553,0.12323463974651011,0.0,0.09090909090909091,
llama,gsm8k,plurality_wrong,samecap_repair_any,leave_out:271828,2,400,5.0,56.0,0.08928571428571429,0.03874214844958691,0.19256001385511157,0.02,0.17022573949143727,
llama,gsm8k,plurality_wrong,long_repair_any,all_seeds,3,400,6.0,82.0,0.07317073170731707,0.033964777256659195,0.15057843808854837,0.014919885864793684,0.14130434782608695,
llama,gsm8k,plurality_wrong,long_repair_any,leave_out:42,2,400,5.0,53.0,0.09433962264150944,0.040972641497250495,0.2025372737629627,0.01639344262295082,0.19299660441426125,
llama,gsm8k,plurality_wrong,long_repair_any,leave_out:314159,2,400,2.0,55.0,0.03636363636363636,0.010029541289333553,0.12323463974651011,0.0,0.09090909090909091,
llama,gsm8k,plurality_wrong,long_repair_any,leave_out:271828,2,400,5.0,56.0,0.08928571428571429,0.03874214844958691,0.19256001385511157,0.02,0.17022573949143727,
llama,gsm8k,plurality_wrong,incremental_plurality_helpful,all_seeds,3,400,0.0,82.0,0.0,0.0,0.0447506236901003,0.0,0.0,
llama,gsm8k,plurality_wrong,incremental_plurality_helpful,leave_out:42,2,400,0.0,53.0,0.0,0.0,0.06758198857654184,0.0,0.0,
llama,gsm8k,plurality_wrong,incremental_plurality_helpful,leave_out:314159,2,400,0.0,55.0,0.0,0.0,0.06528490111708635,0.0,0.0,
llama,gsm8k,plurality_wrong,incremental_plurality_helpful,leave_out:271828,2,400,0.0,56.0,0.0,0.0,0.06419393671876339,0.0,0.0,
llama,gsm8k,plurality_wrong,incremental_plurality_harmful,all_seeds,3,400,0.0,82.0,0.0,0.0,0.0447506236901003,0.0,0.0,
llama,gsm8k,plurality_wrong,incremental_plurality_harmful,leave_out:42,2,400,0.0,53.0,0.0,0.0,0.06758198857654184,0.0,0.0,
llama,gsm8k,plurality_wrong,incremental_plurality_harmful,leave_out:314159,2,400,0.0,55.0,0.0,0.0,0.06528490111708635,0.0,0.0,
llama,gsm8k,plurality_wrong,incremental_plurality_harmful,leave_out:271828,2,400,0.0,56.0,0.0,0.0,0.06419393671876339,0.0,0.0,
llama,gsm8k,plurality_wrong,incremental_net,all_seeds,3,400,0.0,82.0,0.0,,,0.0,0.0,
llama,gsm8k,plurality_wrong,incremental_net,leave_out:42,2,400,0.0,53.0,0.0,,,0.0,0.0,
llama,gsm8k,plurality_wrong,incremental_net,leave_out:314159,2,400,0.0,55.0,0.0,,,0.0,0.0,
llama,gsm8k,plurality_wrong,incremental_net,leave_out:271828,2,400,0.0,56.0,0.0,,,0.0,0.0,
llama,gsm8k,first_chain_wrong,samecap_repair_plurality,all_seeds,3,400,106.0,162.0,0.654320987654321,0.5782756890091956,0.7232170761627474,0.5614006791171476,0.7518248175182481,
llama,gsm8k,first_chain_wrong,samecap_repair_plurality,leave_out:42,2,400,75.0,112.0,0.6696428571428571,0.5781822928533298,0.7498522501060998,0.5689655172413793,0.7739130434782608,
llama,gsm8k,first_chain_wrong,samecap_repair_plurality,leave_out:314159,2,400,75.0,111.0,0.6756756756756757,0.5839813435379284,0.7556172683265554,0.5765765765765766,0.7766990291262136,
llama,gsm8k,first_chain_wrong,samecap_repair_plurality,leave_out:271828,2,400,62.0,101.0,0.6138613861386139,0.5164020139158059,0.702976848785217,0.5050480048004801,0.7264365351629499,
llama,gsm8k,first_chain_wrong,long_repair_plurality,all_seeds,3,400,106.0,162.0,0.654320987654321,0.5782756890091956,0.7232170761627474,0.5614006791171476,0.7518248175182481,
llama,gsm8k,first_chain_wrong,long_repair_plurality,leave_out:42,2,400,75.0,112.0,0.6696428571428571,0.5781822928533298,0.7498522501060998,0.5689655172413793,0.7739130434782608,
llama,gsm8k,first_chain_wrong,long_repair_plurality,leave_out:314159,2,400,75.0,111.0,0.6756756756756757,0.5839813435379284,0.7556172683265554,0.5765765765765766,0.7766990291262136,
llama,gsm8k,first_chain_wrong,long_repair_plurality,leave_out:271828,2,400,62.0,101.0,0.6138613861386139,0.5164020139158059,0.702976848785217,0.5050480048004801,0.7264365351629499,
llama,gsm8k,first_chain_wrong,samecap_repair_any,all_seeds,3,400,140.0,162.0,0.8641975308641975,0.8029444927922917,0.9085784330134938,0.7777777777777778,0.9440993788819876,
llama,gsm8k,first_chain_wrong,samecap_repair_any,leave_out:42,2,400,98.0,112.0,0.875,0.801069258255626,0.9240597314441661,0.788135593220339,0.9540256248022777,
llama,gsm8k,first_chain_wrong,samecap_repair_any,leave_out:314159,2,400,95.0,111.0,0.8558558558558559,0.7786200797943343,0.9092848006491072,0.7699115044247787,0.9368421052631579,
llama,gsm8k,first_chain_wrong,samecap_repair_any,leave_out:271828,2,400,87.0,101.0,0.8613861386138614,0.7806893198953231,0.9156001138948799,0.7676767676767676,0.9473684210526315,
llama,gsm8k,first_chain_wrong,long_repair_any,all_seeds,3,400,140.0,162.0,0.8641975308641975,0.8029444927922917,0.9085784330134938,0.7777777777777778,0.9440993788819876,
llama,gsm8k,first_chain_wrong,long_repair_any,leave_out:42,2,400,98.0,112.0,0.875,0.801069258255626,0.9240597314441661,0.788135593220339,0.9540256248022777,
llama,gsm8k,first_chain_wrong,long_repair_any,leave_out:314159,2,400,95.0,111.0,0.8558558558558559,0.7786200797943343,0.9092848006491072,0.7699115044247787,0.9368421052631579,
llama,gsm8k,first_chain_wrong,long_repair_any,leave_out:271828,2,400,87.0,101.0,0.8613861386138614,0.7806893198953231,0.9156001138948799,0.7676767676767676,0.9473684210526315,
llama,gsm8k,first_chain_wrong,incremental_plurality_helpful,all_seeds,3,400,0.0,162.0,0.0,0.0,0.023163440842904455,0.0,0.0,
llama,gsm8k,first_chain_wrong,incremental_plurality_helpful,leave_out:42,2,400,0.0,112.0,0.0,0.0,0.03316134706694386,0.0,0.0,
llama,gsm8k,first_chain_wrong,incremental_plurality_helpful,leave_out:314159,2,400,0.0,111.0,0.0,0.0,0.03345010469339234,0.0,0.0,
llama,gsm8k,first_chain_wrong,incremental_plurality_helpful,leave_out:271828,2,400,0.0,101.0,0.0,0.0,0.036640646399856064,0.0,0.0,
llama,gsm8k,first_chain_wrong,incremental_plurality_harmful,all_seeds,3,400,0.0,162.0,0.0,0.0,0.023163440842904455,0.0,0.0,
llama,gsm8k,first_chain_wrong,incremental_plurality_harmful,leave_out:42,2,400,0.0,112.0,0.0,0.0,0.03316134706694386,0.0,0.0,
llama,gsm8k,first_chain_wrong,incremental_plurality_harmful,leave_out:314159,2,400,0.0,111.0,0.0,0.0,0.03345010469339234,0.0,0.0,
llama,gsm8k,first_chain_wrong,incremental_plurality_harmful,leave_out:271828,2,400,0.0,101.0,0.0,0.0,0.036640646399856064,0.0,0.0,
llama,gsm8k,first_chain_wrong,incremental_net,all_seeds,3,400,0.0,162.0,0.0,,,0.0,0.0,
llama,gsm8k,first_chain_wrong,incremental_net,leave_out:42,2,400,0.0,112.0,0.0,,,0.0,0.0,
llama,gsm8k,first_chain_wrong,incremental_net,leave_out:314159,2,400,0.0,111.0,0.0,,,0.0,0.0,
llama,gsm8k,first_chain_wrong,incremental_net,leave_out:271828,2,400,0.0,101.0,0.0,,,0.0,0.0,
llama,math,strict_all_wrong,samecap_repair_plurality,all_seeds,3,400,2.0,91.0,0.02197802197802198,0.006048006082981144,0.07663164602484938,0.0,0.05660377358490566,
llama,math,strict_all_wrong,samecap_repair_plurality,leave_out:42,2,400,1.0,63.0,0.015873015873015872,0.002807494213869284,0.08458525459438393,0.0,0.05454545454545454,
llama,math,strict_all_wrong,samecap_repair_plurality,leave_out:314159,2,400,1.0,60.0,0.016666666666666666,0.0029481597947862495,0.08855129727590058,0.0,0.05555555555555555,
llama,math,strict_all_wrong,samecap_repair_plurality,leave_out:271828,2,400,2.0,59.0,0.03389830508474576,0.00934590909166131,0.11543570750110749,0.0,0.08695652173913043,
llama,math,strict_all_wrong,long_repair_plurality,all_seeds,3,400,2.0,91.0,0.02197802197802198,0.006048006082981144,0.07663164602484938,0.0,0.05660377358490566,
llama,math,strict_all_wrong,long_repair_plurality,leave_out:42,2,400,1.0,63.0,0.015873015873015872,0.002807494213869284,0.08458525459438393,0.0,0.05454545454545454,
llama,math,strict_all_wrong,long_repair_plurality,leave_out:314159,2,400,1.0,60.0,0.016666666666666666,0.0029481597947862495,0.08855129727590058,0.0,0.05555555555555555,
llama,math,strict_all_wrong,long_repair_plurality,leave_out:271828,2,400,2.0,59.0,0.03389830508474576,0.00934590909166131,0.11543570750110749,0.0,0.08695652173913043,
llama,math,strict_all_wrong,samecap_repair_any,all_seeds,3,400,16.0,91.0,0.17582417582417584,0.11122529179441247,0.26668389756607036,0.09473684210526316,0.2714285714285714,
llama,math,strict_all_wrong,samecap_repair_any,leave_out:42,2,400,12.0,63.0,0.19047619047619047,0.11246191872292467,0.3040678714987454,0.09373958333333335,0.30357142857142855,
llama,math,strict_all_wrong,samecap_repair_any,leave_out:314159,2,400,11.0,60.0,0.18333333333333332,0.1055779688919764,0.2991975374646805,0.08771929824561403,0.3,
llama,math,strict_all_wrong,samecap_repair_any,leave_out:271828,2,400,9.0,59.0,0.15254237288135594,0.08238463998596483,0.2651798378377356,0.06779661016949153,0.2545543672014259,
llama,math,strict_all_wrong,long_repair_any,all_seeds,3,400,16.0,91.0,0.17582417582417584,0.11122529179441247,0.26668389756607036,0.09473684210526316,0.2714285714285714,
llama,math,strict_all_wrong,long_repair_any,leave_out:42,2,400,12.0,63.0,0.19047619047619047,0.11246191872292467,0.3040678714987454,0.09373958333333335,0.30357142857142855,
llama,math,strict_all_wrong,long_repair_any,leave_out:314159,2,400,11.0,60.0,0.18333333333333332,0.1055779688919764,0.2991975374646805,0.08771929824561403,0.3,
llama,math,strict_all_wrong,long_repair_any,leave_out:271828,2,400,9.0,59.0,0.15254237288135594,0.08238463998596483,0.2651798378377356,0.06779661016949153,0.2545543672014259,
llama,math,strict_all_wrong,incremental_plurality_helpful,all_seeds,3,400,0.0,91.0,0.0,0.0,0.0405040039288802,0.0,0.0,
llama,math,strict_all_wrong,incremental_plurality_helpful,leave_out:42,2,400,0.0,63.0,0.0,3.469446951953614e-18,0.05747119958885169,0.0,0.0,
llama,math,strict_all_wrong,incremental_plurality_helpful,leave_out:314159,2,400,0.0,60.0,0.0,0.0,0.06017185214208983,0.0,0.0,
llama,math,strict_all_wrong,incremental_plurality_helpful,leave_out:271828,2,400,0.0,59.0,0.0,0.0,0.061129370526788365,0.0,0.0,
llama,math,strict_all_wrong,incremental_plurality_harmful,all_seeds,3,400,0.0,91.0,0.0,0.0,0.0405040039288802,0.0,0.0,
llama,math,strict_all_wrong,incremental_plurality_harmful,leave_out:42,2,400,0.0,63.0,0.0,3.469446951953614e-18,0.05747119958885169,0.0,0.0,
llama,math,strict_all_wrong,incremental_plurality_harmful,leave_out:314159,2,400,0.0,60.0,0.0,0.0,0.06017185214208983,0.0,0.0,
llama,math,strict_all_wrong,incremental_plurality_harmful,leave_out:271828,2,400,0.0,59.0,0.0,0.0,0.061129370526788365,0.0,0.0,
llama,math,strict_all_wrong,incremental_net,all_seeds,3,400,0.0,91.0,0.0,,,0.0,0.0,
llama,math,strict_all_wrong,incremental_net,leave_out:42,2,400,0.0,63.0,0.0,,,0.0,0.0,
llama,math,strict_all_wrong,incremental_net,leave_out:314159,2,400,0.0,60.0,0.0,,,0.0,0.0,
llama,math,strict_all_wrong,incremental_net,leave_out:271828,2,400,0.0,59.0,0.0,,,0.0,0.0,
llama,math,plurality_wrong,samecap_repair_plurality,all_seeds,3,400,22.0,148.0,0.14864864864864866,0.10026035744510908,0.21481471620252318,0.08928571428571429,0.21831429755000584,
llama,math,plurality_wrong,samecap_repair_plurality,leave_out:42,2,400,18.0,100.0,0.18,0.1170022549894635,0.26667358386300727,0.10185185185185185,0.27102803738317754,
llama,math,plurality_wrong,samecap_repair_plurality,leave_out:314159,2,400,13.0,98.0,0.1326530612244898,0.0791898667921762,0.2138289014604871,0.06848536737235368,0.20652173913043478,
llama,math,plurality_wrong,samecap_repair_plurality,leave_out:271828,2,400,13.0,98.0,0.1326530612244898,0.0791898667921762,0.2138289014604871,0.06930693069306931,0.20588235294117646,
llama,math,plurality_wrong,long_repair_plurality,all_seeds,3,400,22.0,148.0,0.14864864864864866,0.10026035744510908,0.21481471620252318,0.08928571428571429,0.21831429755000584,
llama,math,plurality_wrong,long_repair_plurality,leave_out:42,2,400,18.0,100.0,0.18,0.1170022549894635,0.26667358386300727,0.10185185185185185,0.27102803738317754,
llama,math,plurality_wrong,long_repair_plurality,leave_out:314159,2,400,13.0,98.0,0.1326530612244898,0.0791898667921762,0.2138289014604871,0.06848536737235368,0.20652173913043478,
llama,math,plurality_wrong,long_repair_plurality,leave_out:271828,2,400,13.0,98.0,0.1326530612244898,0.0791898667921762,0.2138289014604871,0.06930693069306931,0.20588235294117646,
llama,math,plurality_wrong,samecap_repair_any,all_seeds,3,400,16.0,148.0,0.10810810810810811,0.06764744361762783,0.16839783083550047,0.058823529411764705,0.162966903073286,
llama,math,plurality_wrong,samecap_repair_any,leave_out:42,2,400,12.0,100.0,0.12,0.06999406437019487,0.1981209942671142,0.05813953488372093,0.1919191919191919,
llama,math,plurality_wrong,samecap_repair_any,leave_out:314159,2,400,11.0,98.0,0.11224489795918367,0.06384269945885747,0.18989933369673156,0.05263157894736842,0.18085106382978725,
llama,math,plurality_wrong,samecap_repair_any,leave_out:271828,2,400,9.0,98.0,0.09183673469387756,0.04906921514558327,0.16539608291293148,0.04081632653061224,0.15053763440860216,
llama,math,plurality_wrong,long_repair_any,all_seeds,3,400,16.0,148.0,0.10810810810810811,0.06764744361762783,0.16839783083550047,0.058823529411764705,0.162966903073286,
llama,math,plurality_wrong,long_repair_any,leave_out:42,2,400,12.0,100.0,0.12,0.06999406437019487,0.1981209942671142,0.05813953488372093,0.1919191919191919,
llama,math,plurality_wrong,long_repair_any,leave_out:314159,2,400,11.0,98.0,0.11224489795918367,0.06384269945885747,0.18989933369673156,0.05263157894736842,0.18085106382978725,
llama,math,plurality_wrong,long_repair_any,leave_out:271828,2,400,9.0,98.0,0.09183673469387756,0.04906921514558327,0.16539608291293148,0.04081632653061224,0.15053763440860216,
llama,math,plurality_wrong,incremental_plurality_helpful,all_seeds,3,400,0.0,148.0,0.0,0.0,0.025299143267784385,0.0,0.0,
llama,math,plurality_wrong,incremental_plurality_helpful,leave_out:42,2,400,0.0,100.0,0.0,0.0,0.03699349820698566,0.0,0.0,
llama,math,plurality_wrong,incremental_plurality_helpful,leave_out:314159,2,400,0.0,98.0,0.0,0.0,0.03771999012168059,0.0,0.0,
llama,math,plurality_wrong,incremental_plurality_helpful,leave_out:271828,2,400,0.0,98.0,0.0,0.0,0.03771999012168059,0.0,0.0,
llama,math,plurality_wrong,incremental_plurality_harmful,all_seeds,3,400,0.0,148.0,0.0,0.0,0.025299143267784385,0.0,0.0,
llama,math,plurality_wrong,incremental_plurality_harmful,leave_out:42,2,400,0.0,100.0,0.0,0.0,0.03699349820698566,0.0,0.0,
llama,math,plurality_wrong,incremental_plurality_harmful,leave_out:314159,2,400,0.0,98.0,0.0,0.0,0.03771999012168059,0.0,0.0,
llama,math,plurality_wrong,incremental_plurality_harmful,leave_out:271828,2,400,0.0,98.0,0.0,0.0,0.03771999012168059,0.0,0.0,
llama,math,plurality_wrong,incremental_net,all_seeds,3,400,0.0,148.0,0.0,,,0.0,0.0,
llama,math,plurality_wrong,incremental_net,leave_out:42,2,400,0.0,100.0,0.0,,,0.0,0.0,
llama,math,plurality_wrong,incremental_net,leave_out:314159,2,400,0.0,98.0,0.0,,,0.0,0.0,
llama,math,plurality_wrong,incremental_net,leave_out:271828,2,400,0.0,98.0,0.0,,,0.0,0.0,
llama,math,first_chain_wrong,samecap_repair_plurality,all_seeds,3,400,121.0,383.0,0.31592689295039167,0.2713926066176185,0.3641169883729349,0.2588810167589215,0.37824005537736105,
llama,math,first_chain_wrong,samecap_repair_plurality,leave_out:42,2,400,91.0,268.0,0.33955223880597013,0.2854798372665663,0.3981592942585283,0.27598566308243727,0.4074074074074074,
llama,math,first_chain_wrong,samecap_repair_plurality,leave_out:314159,2,400,74.0,250.0,0.296,0.24284603162900242,0.3553283545651389,0.23376498979947255,0.3629422004422003,
